# step(ns), run1 rg(Å), run2 rg(Å), run3 rg(Å)
100.0	10.762	10.822	13.602
100.1	11.031	10.640	14.378
100.2	10.873	10.748	14.102
100.3	10.845	10.711	13.692
100.4	11.012	10.837	13.389
100.5	10.932	11.137	15.053
100.6	10.859	11.099	14.407
100.7	11.471	10.691	13.945
100.8	11.918	10.860	14.041
100.9	11.546	10.428	13.320
101.0	11.606	10.565	14.066
101.1	11.307	10.801	13.269
101.2	11.633	10.884	14.439
101.3	11.731	10.655	13.940
101.4	11.879	10.743	13.466
101.5	11.787	10.720	13.736
101.6	11.463	10.712	13.870
101.7	11.157	10.711	14.858
101.8	11.026	10.483	16.738
101.9	11.580	10.323	15.046
102.0	11.774	10.347	15.019
102.1	11.287	10.807	15.726
102.2	11.564	10.633	13.585
102.3	11.072	10.905	14.162
102.4	10.807	10.512	13.616
102.5	10.589	10.733	14.762
102.6	10.837	11.198	14.760
102.7	10.370	11.165	13.500
102.8	10.682	11.421	14.532
102.9	10.799	11.327	13.602
103.0	10.592	11.302	15.263
103.1	10.802	11.122	14.248
103.2	10.365	10.463	14.698
103.3	10.129	11.026	14.047
103.4	10.210	11.195	13.255
103.5	10.575	11.208	13.948
103.6	10.311	11.128	14.379
103.7	10.669	11.313	13.955
103.8	10.518	11.235	12.882
103.9	10.466	11.029	13.249
104.0	10.688	11.536	13.691
104.1	10.318	10.619	14.911
104.2	10.824	10.900	14.803
104.3	11.178	11.428	13.805
104.4	10.296	11.550	14.742
104.5	10.528	11.188	13.389
104.6	10.783	11.013	13.570
104.7	10.587	10.953	13.188
104.8	10.574	10.755	14.124
104.9	10.708	10.941	15.996
105.0	10.622	10.979	14.764
105.1	10.343	11.200	15.499
105.2	10.700	11.576	14.261
105.3	10.936	11.352	15.482
105.4	10.748	11.375	15.558
105.5	10.573	11.122	14.237
105.6	10.684	11.045	14.355
105.7	10.937	10.860	14.985
105.8	10.535	10.938	14.379
105.9	10.615	11.209	13.525
106.0	10.553	11.228	14.117
106.1	10.710	11.016	15.907
106.2	10.613	10.643	13.708
106.3	10.510	10.409	13.062
106.4	10.405	10.702	13.306
106.5	10.671	10.825	13.929
106.6	10.571	10.877	13.124
106.7	10.406	11.108	12.725
106.8	10.387	11.063	13.370
106.9	10.343	10.952	13.422
107.0	10.451	11.014	13.691
107.1	10.022	11.298	12.754
107.2	10.355	11.147	13.214
107.3	10.253	11.418	13.281
107.4	10.401	11.349	13.146
107.5	10.300	10.997	13.474
107.6	10.175	10.899	13.388
107.7	10.204	10.891	12.965
107.8	10.116	10.828	13.773
107.9	10.316	11.028	12.692
108.0	10.526	11.084	12.343
108.1	10.187	11.530	12.471
108.2	10.328	11.891	12.904
108.3	10.442	12.660	12.832
108.4	10.345	11.922	13.159
108.5	10.397	11.816	13.048
108.6	10.233	11.604	12.671
108.7	10.107	11.064	12.491
108.8	10.079	10.816	13.370
108.9	10.397	11.014	13.061
109.0	10.239	11.555	12.882
109.1	10.247	11.533	13.804
109.2	10.144	10.926	12.195
109.3	10.035	11.093	13.091
109.4	10.030	11.552	13.304
109.5	10.107	11.611	13.325
109.6	9.990	11.354	13.248
109.7	10.075	10.760	14.553
109.8	10.208	11.179	14.738
