# Op-Ca2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.012696
3.4,	9.248441
3.6,	312.940257
3.8,	140.914050
4.0,	0.864282
4.2,	0.003388
4.4,	0.001320
4.6,	0.005624
4.8,	0.037564
5.0,	0.187375
5.2,	0.509210
5.4,	1.226270
5.6,	2.844912
5.8,	4.908453
6.0,	5.711377
6.2,	4.357380
6.4,	2.627696
6.6,	2.391081
6.8,	3.096504
7.0,	3.847871
7.2,	4.444365
7.4,	4.304344
7.6,	3.713069
7.8,	4.356613
8.0,	7.599500
8.2,	12.925256
8.4,	14.907801
8.6,	9.537585
8.8,	4.825584
9.0,	4.146973
9.2,	4.040584
9.4,	3.483074
9.6,	3.008101
9.8,	2.579830
10.0,	2.252844
10.2,	2.153104
10.4,	2.076668
10.6,	1.996836
10.8,	1.943710
11.0,	1.939191
11.2,	1.848942
11.4,	1.888255
11.6,	2.068192
11.8,	2.526722
12.0,	3.180987
12.2,	3.650985
12.4,	3.821911
12.6,	3.981471
12.8,	4.218048
13.0,	4.464262
13.2,	4.350612
13.4,	3.810002
13.6,	3.402363
13.8,	3.119643
14.0,	3.001502
14.2,	2.942946
14.4,	2.894307
14.6,	2.908512
14.8,	2.990535
15.0,	3.044560
