# Op-water distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.111031
3.4,	19.131114
3.6,	375.829093
3.8,	137.239884
4.0,	0.900014
4.2,	0.007805
4.4,	0.001419
4.6,	0.015551
4.8,	0.098209
5.0,	0.587316
5.2,	2.133330
5.4,	4.599463
5.6,	6.204611
5.8,	6.015712
6.0,	5.321286
6.2,	4.515180
6.4,	4.000538
6.6,	4.753085
6.8,	6.987976
7.0,	9.341922
7.2,	10.439642
7.4,	10.303298
7.6,	10.709563
7.8,	11.153227
8.0,	13.155487
8.2,	16.900440
8.4,	16.732560
8.6,	11.798096
8.8,	7.992822
9.0,	7.039454
9.2,	6.488233
9.4,	5.724726
9.6,	5.322599
9.8,	5.403761
10.0,	4.803004
10.2,	3.590059
10.4,	2.794749
10.6,	2.610422
10.8,	2.661843
11.0,	2.889650
11.2,	3.244384
11.4,	3.504654
11.6,	3.837762
11.8,	4.125404
12.0,	4.437175
12.2,	4.752961
12.4,	5.086219
12.6,	5.461734
12.8,	5.603617
13.0,	5.435575
13.2,	5.084028
13.4,	4.447676
13.6,	3.693962
13.8,	3.034577
14.0,	2.707390
14.2,	2.691639
14.4,	2.799263
14.6,	2.862974
14.8,	2.858397
15.0,	2.821704
