# Op-Ca2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.005929
3.4,	8.184010
3.6,	283.041164
3.8,	118.748571
4.0,	0.659445
4.2,	0.002906
4.4,	0.002202
4.6,	0.012464
4.8,	0.119788
5.0,	0.940350
5.2,	2.954759
5.4,	4.330224
5.6,	4.512285
5.8,	4.421757
6.0,	3.296710
6.2,	2.294362
6.4,	1.895189
6.6,	2.076579
6.8,	3.094673
7.0,	4.819015
7.2,	6.220266
7.4,	6.569727
7.6,	7.185809
7.8,	7.651708
8.0,	7.598383
8.2,	8.013038
8.4,	7.288879
8.6,	5.609663
8.8,	5.780636
9.0,	6.687048
9.2,	6.900105
9.4,	6.450903
9.6,	6.029584
9.8,	5.126996
10.0,	4.043352
10.2,	3.334581
10.4,	3.003098
10.6,	2.515029
10.8,	2.319829
11.0,	2.368238
11.2,	2.433492
11.4,	2.340336
11.6,	2.252008
11.8,	2.265618
12.0,	2.536558
12.2,	2.910520
12.4,	3.203847
12.6,	3.449441
12.8,	3.813300
13.0,	4.066304
13.2,	4.028977
13.4,	3.745573
13.6,	3.453166
13.8,	3.286528
14.0,	3.161109
14.2,	2.912617
14.4,	2.631416
14.6,	2.497127
14.8,	2.440004
15.0,	2.386678
