# Op-water distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.162168
3.4,	17.235418
3.6,	388.761648
3.8,	150.841042
4.0,	1.001138
4.2,	0.006772
4.4,	0.008998
4.6,	0.017297
4.8,	0.045192
5.0,	0.120724
5.2,	0.190563
5.4,	0.326097
5.6,	0.548019
5.8,	0.895145
6.0,	1.175625
6.2,	1.325038
6.4,	1.957373
6.6,	3.967134
6.8,	6.340060
7.0,	6.800478
7.2,	6.545253
7.4,	7.796169
7.6,	10.352680
7.8,	12.106686
8.0,	14.180464
8.2,	18.986112
8.4,	19.895668
8.6,	12.772674
8.8,	6.646231
9.0,	5.533259
9.2,	6.151698
9.4,	5.726328
9.6,	4.538317
9.8,	3.269833
10.0,	2.618011
10.2,	2.464274
10.4,	2.492674
10.6,	2.555909
10.8,	2.589617
11.0,	2.716088
11.2,	2.884445
11.4,	3.173446
11.6,	3.603617
11.8,	3.900853
12.0,	4.338278
12.2,	4.945403
12.4,	5.448374
12.6,	5.966935
12.8,	6.318762
13.0,	5.971097
13.2,	5.159224
13.4,	4.328157
13.6,	3.615504
13.8,	2.905312
14.0,	2.490089
14.2,	2.343607
14.4,	2.246689
14.6,	2.189680
14.8,	2.179180
15.0,	2.269086
