# Op-water distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.133007
3.4,	24.511971
3.6,	403.297449
3.8,	138.340456
4.0,	1.055774
4.2,	0.008855
4.4,	0.004736
4.6,	0.020323
4.8,	0.114956
5.0,	0.549613
5.2,	1.635862
5.4,	3.583140
5.6,	5.654465
5.8,	6.948395
6.0,	6.948477
6.2,	6.057437
6.4,	5.376481
6.6,	5.673581
6.8,	6.721501
7.0,	7.973451
7.2,	8.369494
7.4,	9.051259
7.6,	11.386822
7.8,	12.598199
8.0,	13.024609
8.2,	13.243906
8.4,	11.108630
8.6,	8.371965
8.8,	7.109266
9.0,	6.717065
9.2,	6.186803
9.4,	5.312000
9.6,	4.725456
9.8,	4.727322
10.0,	4.497689
10.2,	3.582251
10.4,	2.620493
10.6,	2.237644
10.8,	2.587722
11.0,	3.252780
11.2,	3.655779
11.4,	3.858510
11.6,	3.746066
11.8,	3.484360
12.0,	3.284367
12.2,	3.465363
12.4,	3.957573
12.6,	4.532557
12.8,	4.665888
13.0,	4.418817
13.2,	4.249303
13.4,	4.260004
13.6,	4.091952
13.8,	3.765855
14.0,	3.376286
14.2,	3.095513
14.4,	2.899638
14.6,	2.709569
14.8,	2.553260
15.0,	2.392003
