# Op-Ca2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.006917
3.4,	5.350862
3.6,	290.831716
3.8,	139.591746
4.0,	0.930949
4.2,	0.004449
4.4,	0.001348
4.6,	0.009028
4.8,	0.087279
5.0,	0.564178
5.2,	1.575185
5.4,	2.846707
5.6,	4.477015
5.8,	5.209198
6.0,	5.006492
6.2,	4.240263
6.4,	3.234292
6.6,	2.965554
6.8,	3.618550
7.0,	4.584198
7.2,	5.496026
7.4,	6.791350
7.6,	7.350499
7.8,	7.367951
8.0,	8.069113
8.2,	8.791706
8.4,	8.821807
8.6,	7.501424
8.8,	6.402964
9.0,	6.504143
9.2,	6.787255
9.4,	6.861333
9.6,	6.832236
9.8,	5.981366
10.0,	4.585896
10.2,	3.507902
10.4,	3.052269
10.6,	3.026661
10.8,	3.115443
11.0,	3.429658
11.2,	3.664500
11.4,	3.836715
11.6,	3.917411
11.8,	3.958155
12.0,	3.999721
12.2,	4.095949
12.4,	4.189732
12.6,	4.291688
12.8,	4.407661
13.0,	4.373840
13.2,	4.244457
13.4,	4.024687
13.6,	3.797602
13.8,	3.530509
14.0,	3.299001
14.2,	3.089314
14.4,	2.889172
14.6,	2.766973
14.8,	2.764427
15.0,	2.817251
