# Op-Ca2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.015248
3.4,	10.449985
3.6,	282.421156
3.8,	122.680537
4.0,	0.478535
4.2,	0.001453
4.4,	0.000440
4.6,	0.002412
4.8,	0.018061
5.0,	0.127508
5.2,	0.490852
5.4,	1.614843
5.6,	4.687601
5.8,	7.581337
6.0,	4.806215
6.2,	2.176895
6.4,	2.111459
6.6,	2.899556
6.8,	3.492706
7.0,	4.417357
7.2,	5.818657
7.4,	6.236744
7.6,	5.541313
7.8,	5.980023
8.0,	7.953155
8.2,	11.056998
8.4,	13.599324
8.6,	11.730768
8.8,	7.951012
9.0,	6.550757
9.2,	6.247205
9.4,	5.757991
9.6,	5.064899
9.8,	4.596833
10.0,	4.457517
10.2,	4.479905
10.4,	3.597553
10.6,	3.651116
10.8,	3.745993
11.0,	3.469629
11.2,	3.083742
11.4,	2.996278
11.6,	3.303110
11.8,	3.708564
12.0,	3.921066
12.2,	4.225175
12.4,	4.565615
12.6,	4.962225
12.8,	5.147555
13.0,	5.221765
13.2,	5.111516
13.4,	4.753444
13.6,	4.368169
13.8,	4.250719
14.0,	4.167926
14.2,	3.961605
14.4,	3.812542
14.6,	3.770413
14.8,	3.656872
15.0,	3.274583
