# Op-Ca2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.011240
3.4,	4.565871
3.6,	280.548965
3.8,	139.093061
4.0,	0.703149
4.2,	0.000000
4.4,	0.000449
4.6,	0.010260
4.8,	0.031226
5.0,	0.121492
5.2,	0.312170
5.4,	0.723679
5.6,	1.243192
5.8,	1.474680
6.0,	1.439675
6.2,	1.211250
6.4,	1.099347
6.6,	1.505047
6.8,	2.400215
7.0,	3.619141
7.2,	4.854168
7.4,	6.217910
7.6,	7.619620
7.8,	8.563055
8.0,	9.883952
8.2,	11.993355
8.4,	12.061902
8.6,	9.182084
8.8,	6.325618
9.0,	5.163545
9.2,	4.640486
9.4,	4.118433
9.6,	3.906612
9.8,	3.948232
10.0,	3.912101
10.2,	3.739884
10.4,	3.186870
10.6,	2.440077
10.8,	2.228552
11.0,	2.333607
11.2,	2.509920
11.4,	2.689062
11.6,	2.875136
11.8,	3.044474
12.0,	3.257891
12.2,	3.448441
12.4,	3.679859
12.6,	3.924875
12.8,	4.163729
13.0,	4.317622
13.2,	4.429832
13.4,	4.458071
13.6,	4.151607
13.8,	3.749414
14.0,	3.459165
14.2,	3.363026
14.4,	3.338875
14.6,	3.294883
14.8,	3.200029
15.0,	3.028181
