# Op-Ca2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.008461
3.4,	4.219558
3.6,	188.857862
3.8,	99.287476
4.0,	0.586523
4.2,	0.000484
4.4,	0.001759
4.6,	0.015261
4.8,	0.063324
5.0,	0.246255
5.2,	0.677587
5.4,	1.696957
5.6,	3.786651
5.8,	6.218380
6.0,	7.003047
6.2,	5.549663
6.4,	3.647581
6.6,	2.715472
6.8,	3.182503
7.0,	4.201146
7.2,	5.480264
7.4,	6.534545
7.6,	7.040779
7.8,	6.974462
8.0,	6.557653
8.2,	6.619779
8.4,	6.519611
8.6,	5.220359
8.8,	4.200162
9.0,	4.357923
9.2,	4.671368
9.4,	4.380738
9.6,	4.103424
9.8,	4.013503
10.0,	3.658792
10.2,	3.146398
10.4,	2.730916
10.6,	2.462913
10.8,	2.382859
11.0,	2.495369
11.2,	2.710787
11.4,	2.771872
11.6,	2.629927
11.8,	2.531160
12.0,	2.478846
12.2,	2.494579
12.4,	2.624705
12.6,	2.864918
12.8,	3.122756
13.0,	3.216179
13.2,	3.278360
13.4,	3.357768
13.6,	3.341672
13.8,	3.284775
14.0,	3.224736
14.2,	3.172403
14.4,	3.099998
14.6,	2.942380
14.8,	2.832146
15.0,	2.675365
