# Op-water distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.170176
3.4,	26.480942
3.6,	412.488849
3.8,	147.230593
4.0,	0.934318
4.2,	0.007444
4.4,	0.001450
4.6,	0.001766
4.8,	0.008497
5.0,	0.039834
5.2,	0.118562
5.4,	0.450909
5.6,	1.207094
5.8,	2.204566
6.0,	2.877322
6.2,	2.993481
6.4,	3.277384
6.6,	4.516036
6.8,	6.029707
7.0,	7.099614
7.2,	8.892988
7.4,	10.737686
7.6,	9.742010
7.8,	9.294095
8.0,	11.926200
8.2,	15.867304
8.4,	17.780663
8.6,	15.562375
8.8,	10.063759
9.0,	6.187996
9.2,	5.433762
9.4,	6.235213
9.6,	6.636616
9.8,	5.577010
10.0,	4.065544
10.2,	2.832107
10.4,	2.147429
10.6,	2.021808
10.8,	2.280962
11.0,	2.637814
11.2,	2.978581
11.4,	3.399218
11.6,	4.014679
11.8,	4.760010
12.0,	5.378835
12.2,	5.669649
12.4,	5.744872
12.6,	5.851549
12.8,	6.099910
13.0,	6.384164
13.2,	6.392367
13.4,	5.967628
13.6,	5.383382
13.8,	4.985063
14.0,	4.660484
14.2,	4.230417
14.4,	3.759030
14.6,	3.440225
14.8,	3.219999
15.0,	3.082717
