# Op-water distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.095584
3.4,	17.438470
3.6,	359.492931
3.8,	143.631032
4.0,	1.342022
4.2,	0.011451
4.4,	0.004259
4.6,	0.031542
4.8,	0.195675
5.0,	0.662538
5.2,	1.353391
5.4,	1.708298
5.6,	2.005186
5.8,	2.571236
6.0,	2.981570
6.2,	2.664878
6.4,	2.200302
6.6,	2.359437
6.8,	3.085415
7.0,	4.108988
7.2,	5.937288
7.4,	8.217338
7.6,	10.022487
7.8,	11.610933
8.0,	12.575390
8.2,	13.375599
8.4,	11.765135
8.6,	8.169461
8.8,	5.991598
9.0,	5.417561
9.2,	5.063486
9.4,	4.829840
9.6,	4.545238
9.8,	4.088167
10.0,	3.278052
10.2,	2.571583
10.4,	2.247996
10.6,	2.252155
10.8,	2.450641
11.0,	2.788517
11.2,	2.935537
11.4,	3.019368
11.6,	3.157313
11.8,	3.466591
12.0,	3.850428
12.2,	4.209116
12.4,	4.672313
12.6,	5.014785
12.8,	5.139732
13.0,	5.009260
13.2,	4.652277
13.4,	4.273722
13.6,	3.846152
13.8,	3.570883
14.0,	3.416732
14.2,	3.303810
14.4,	3.160433
14.6,	3.000971
14.8,	2.843206
15.0,	2.730813
