# step(ns), run1 rg(Å), run2 rg(Å), run3 rg(Å)
100.0	10.662	10.686	10.771
100.1	10.551	10.701	10.838
100.2	10.879	10.707	10.924
100.3	10.723	10.623	10.858
100.4	10.474	10.796	11.180
100.5	10.593	10.669	11.030
100.6	10.666	10.797	11.112
100.7	10.532	10.839	10.951
100.8	10.666	10.828	11.173
100.9	11.244	10.923	10.966
101.0	10.693	10.957	11.046
101.1	10.646	11.063	11.132
101.2	10.626	10.888	11.250
101.3	10.638	10.915	11.909
101.4	10.626	10.706	11.857
101.5	10.593	10.490	12.027
101.6	10.859	10.876	12.239
101.7	10.706	10.578	12.356
101.8	10.734	10.713	13.064
101.9	10.735	10.622	13.218
102.0	11.049	10.847	12.366
102.1	11.469	10.720	12.613
102.2	10.846	10.646	13.085
102.3	10.835	10.401	13.768
102.4	10.744	10.674	12.696
102.5	11.139	10.520	12.767
102.6	10.609	10.640	12.326
102.7	10.531	10.998	12.348
102.8	10.473	10.865	11.961
102.9	11.093	10.925	11.797
103.0	11.093	11.016	11.619
103.1	11.105	10.459	11.895
103.2	10.771	10.567	11.764
103.3	10.680	10.843	12.486
103.4	10.548	10.972	12.042
103.5	10.522	10.631	12.151
103.6	10.543	10.667	12.086
103.7	10.992	10.756	11.632
103.8	10.957	10.554	11.866
103.9	11.323	10.598	11.909
104.0	11.144	10.169	11.910
104.1	11.100	10.511	11.935
104.2	11.249	10.470	11.947
104.3	10.876	10.508	11.949
104.4	11.057	10.453	12.842
104.5	11.318	10.679	12.466
104.6	11.061	10.877	12.088
104.7	10.975	10.673	12.107
104.8	11.194	10.543	12.099
104.9	11.073	10.682	12.125
105.0	10.946	10.521	12.057
105.1	10.613	10.491	12.879
105.2	10.607	10.529	12.268
105.3	10.717	10.444	12.344
105.4	10.830	10.298	12.765
105.5	10.857	10.520	12.558
105.6	10.695	10.443	12.603
105.7	10.837	10.669	12.864
105.8	10.940	10.653	12.145
105.9	10.718	10.632	12.337
106.0	10.652	10.599	11.767
106.1	11.164	10.599	11.625
106.2	11.612	10.306	11.427
106.3	11.277	10.280	11.451
106.4	11.037	10.309	11.521
106.5	10.846	10.314	11.839
106.6	11.089	10.398	11.949
106.7	10.972	10.552	12.053
106.8	10.938	10.617	11.546
106.9	10.972	10.517	11.676
107.0	10.782	10.551	11.743
107.1	10.911	10.940	12.225
107.2	10.879	10.491	11.850
107.3	10.959	10.319	11.512
107.4	11.042	10.393	11.307
107.5	10.907	10.599	11.555
107.6	10.828	10.446	10.926
107.7	10.931	10.677	10.895
107.8	10.952	10.603	10.930
107.9	10.729	10.360	10.955
108.0	10.631	10.306	10.843
108.1	10.571	10.107	10.705
108.2	10.767	10.264	10.962
108.3	10.791	10.567	11.352
108.4	10.783	10.684	11.423
108.5	10.745	10.410	11.198
108.6	10.787	10.616	11.267
108.7	10.525	10.457	11.405
108.8	10.748	10.629	11.006
108.9	10.683	10.265	10.684
109.0	10.785	10.446	10.596
109.1	10.745	10.362	10.506
109.2	10.739	10.457	10.523
109.3	10.842	10.422	10.597
109.4	10.659	10.480	10.424
109.5	10.767	10.219	10.991
109.6	10.555	10.419	10.592
109.7	10.952	10.461	11.599
109.8	11.049	10.553	11.580
109.9	11.546	10.939	10.953
110.0	11.529	10.653	11.409
110.1	11.188	10.564	11.420
110.2	11.541	10.574	11.085
110.3	11.017	10.311	11.166
110.4	11.284	10.521	10.975
110.5	11.102	10.514	11.376
110.6	11.301	10.404	11.214
110.7	10.982	10.489	11.454
110.8	11.124	10.495	10.660
110.9	11.109	10.182	11.193
111.0	11.158	10.137	10.829
111.1	10.849	10.411	10.892
111.2	10.637	10.331	10.416
111.3	11.234	10.264	10.616
111.4	11.027	10.276	10.531
111.5	11.795	10.540	10.640
111.6	12.002	10.482	10.517
111.7	12.239	10.381	10.553
111.8	11.654	10.388	10.438
111.9	11.519	10.458	10.286
112.0	11.420	10.491	10.453
112.1	11.186	10.420	10.383
112.2	10.718	10.418	10.727
112.3	10.767	10.329	10.603
112.4	10.642	10.558	10.619
112.5	10.591	10.423	10.590
112.6	10.648	10.334	10.390
112.7	10.517	10.371	10.586
112.8	10.535	10.255	10.900
112.9	10.529	10.296	11.120
113.0	10.772	10.492	10.941
113.1	10.638	10.801	10.767
113.2	10.781	10.757	10.797
113.3	10.717	10.875	10.668
113.4	10.528	10.535	10.962
113.5	10.585	10.631	10.670
113.6	10.420	10.751	10.604
113.7	10.571	10.413	10.897
113.8	10.438	10.458	10.607
113.9	10.548	10.266	10.567
114.0	10.629	10.614	10.659
