# O2'/H2'-Mg2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.015902
3.2,	0.013917
3.4,	0.147381
3.6,	0.403987
3.8,	0.898873
4.0,	1.468628
4.2,	2.228045
4.4,	2.937181
4.6,	3.078288
4.8,	3.433536
5.0,	3.771864
5.2,	3.811027
5.4,	3.805076
5.6,	4.059656
5.8,	3.981549
6.0,	4.469448
6.2,	4.529933
6.4,	5.231111
6.6,	5.167482
6.8,	5.757648
7.0,	6.496494
7.2,	7.077786
7.4,	7.699468
7.6,	7.406110
7.8,	7.080549
8.0,	6.694443
8.2,	6.504567
8.4,	6.295868
8.6,	5.730897
8.8,	5.461610
9.0,	5.440167
9.2,	5.340998
9.4,	5.164801
9.6,	4.983727
9.8,	4.989354
10.0,	4.833487
10.2,	4.524619
10.4,	4.508248
10.6,	4.480122
10.8,	4.287334
11.0,	3.896106
11.2,	3.779777
11.4,	3.605257
11.6,	3.418231
11.8,	3.356123
12.0,	3.189467
12.2,	3.157092
12.4,	3.066755
12.6,	3.043042
12.8,	3.027585
13.0,	2.943279
13.2,	2.852537
13.4,	2.799158
13.6,	2.699952
13.8,	2.748578
14.0,	2.628506
14.2,	2.588115
14.4,	2.545669
14.6,	2.495019
14.8,	2.501885
15.0,	2.523756
