# O2'/H2'-Mg2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.000000
3.4,	0.024049
3.6,	0.459671
3.8,	2.228844
4.0,	6.268159
4.2,	8.040052
4.4,	8.804180
4.6,	7.165990
4.8,	6.035587
5.0,	4.434770
5.2,	3.408989
5.4,	2.872172
5.6,	2.532886
5.8,	3.192742
6.0,	3.958249
6.2,	4.906787
6.4,	4.791616
6.6,	6.004842
6.8,	6.486204
7.0,	5.240822
7.2,	3.705161
7.4,	3.947350
7.6,	4.473136
7.8,	5.184898
8.0,	5.439896
8.2,	5.378219
8.4,	5.395953
8.6,	5.474974
8.8,	5.376710
9.0,	5.065026
9.2,	4.928675
9.4,	4.755323
9.6,	4.712507
9.8,	4.517403
10.0,	4.368806
10.2,	4.302793
10.4,	4.189177
10.6,	4.282985
10.8,	4.230773
11.0,	4.267671
11.2,	4.247096
11.4,	4.178103
11.6,	3.751771
11.8,	3.376777
12.0,	3.122707
12.2,	2.879873
12.4,	2.802566
12.6,	2.664982
12.8,	2.632059
13.0,	2.562099
13.2,	2.624908
13.4,	2.577659
13.6,	2.491071
13.8,	2.431433
14.0,	2.486032
14.2,	2.486505
14.4,	2.413597
14.6,	2.371149
14.8,	2.305856
15.0,	2.279180
