# O2'/H2'-Mg2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.000000
3.4,	0.000000
3.6,	0.012978
3.8,	0.247756
4.0,	1.108040
4.2,	2.386682
4.4,	3.595904
4.6,	4.037209
4.8,	3.619401
5.0,	2.655619
5.2,	1.932831
5.4,	1.735950
5.6,	1.952807
5.8,	2.119994
6.0,	2.482720
6.2,	2.727864
6.4,	2.983446
6.6,	3.261857
6.8,	3.490990
7.0,	3.627230
7.2,	3.762774
7.4,	4.015489
7.6,	4.314942
7.8,	4.848265
8.0,	5.138432
8.2,	5.595148
8.4,	5.887379
8.6,	6.253349
8.8,	6.141434
9.0,	6.147917
9.2,	5.920346
9.4,	5.206350
9.6,	4.472298
9.8,	3.902746
10.0,	3.628754
10.2,	3.576105
10.4,	3.651930
10.6,	3.819684
10.8,	3.950932
11.0,	4.024333
11.2,	3.930314
11.4,	3.640692
11.6,	3.276678
11.8,	3.058352
12.0,	2.915428
12.2,	2.814961
12.4,	2.682119
12.6,	2.619709
12.8,	2.565292
13.0,	2.548960
13.2,	2.529641
13.4,	2.420872
13.6,	2.456128
13.8,	2.436201
14.0,	2.363445
14.2,	2.355132
14.4,	2.270793
14.6,	2.292792
14.8,	2.238801
15.0,	2.228289
