# O2'/H2'-Mg2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.041837
3.4,	0.123071
3.6,	0.492350
3.8,	1.292352
4.0,	1.850593
4.2,	2.503755
4.4,	3.349213
4.6,	3.475191
4.8,	3.501309
5.0,	3.762906
5.2,	3.978664
5.4,	4.137440
5.6,	4.112356
5.8,	4.249706
6.0,	4.829118
6.2,	4.949987
6.4,	5.268936
6.6,	5.381221
6.8,	5.682937
7.0,	6.577490
7.2,	6.879660
7.4,	7.041188
7.6,	7.459539
7.8,	7.468246
8.0,	7.305420
8.2,	7.102375
8.4,	6.513200
8.6,	6.306802
8.8,	5.646465
9.0,	5.622342
9.2,	5.235470
9.4,	4.811218
9.6,	4.832109
9.8,	4.687626
10.0,	4.687539
10.2,	4.736350
10.4,	4.477123
10.6,	4.325219
10.8,	4.197830
11.0,	4.019247
11.2,	3.785408
11.4,	3.666249
11.6,	3.548963
11.8,	3.326819
12.0,	3.250963
12.2,	3.133396
12.4,	3.084609
12.6,	3.143707
12.8,	3.032176
13.0,	3.104037
13.2,	2.956079
13.4,	2.945149
13.6,	2.956368
13.8,	2.840682
14.0,	2.775485
14.2,	2.697307
14.4,	2.681391
14.6,	2.652567
14.8,	2.656570
15.0,	2.561578
