# O2'/H2'-Mg2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.012202
3.4,	0.096917
3.6,	0.335069
3.8,	0.556832
4.0,	0.879024
4.2,	1.458185
4.4,	1.687277
4.6,	2.154599
4.8,	2.612305
5.0,	2.960331
5.2,	3.179166
5.4,	3.160914
5.6,	3.586646
5.8,	3.570443
6.0,	3.379679
6.2,	3.423350
6.4,	3.821211
6.6,	4.355942
6.8,	4.857554
7.0,	5.434968
7.2,	5.710172
7.4,	6.134570
7.6,	6.055757
7.8,	5.824411
8.0,	5.723082
8.2,	5.527993
8.4,	5.140507
8.6,	4.815411
8.8,	4.457089
9.0,	4.278281
9.2,	3.901070
9.4,	3.836811
9.6,	3.628877
9.8,	3.534388
10.0,	3.425347
10.2,	3.158798
10.4,	3.121353
10.6,	3.075930
10.8,	2.987634
11.0,	2.833589
11.2,	2.740016
11.4,	2.612651
11.6,	2.558048
11.8,	2.512475
12.0,	2.587778
12.2,	2.605493
12.4,	2.581930
12.6,	2.499221
12.8,	2.479309
13.0,	2.357210
13.2,	2.242721
13.4,	2.223526
13.6,	2.207050
13.8,	2.176206
14.0,	2.266423
14.2,	2.169543
14.4,	2.153452
14.6,	2.136859
14.8,	2.112224
15.0,	2.097114
