# O2'/H2'-Mg2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.000000
3.4,	0.000000
3.6,	0.005649
3.8,	0.089302
4.0,	0.430711
4.2,	0.905696
4.4,	1.409793
4.6,	1.559549
4.8,	1.342987
5.0,	0.870498
5.2,	0.650130
5.4,	0.719437
5.6,	1.124130
5.8,	1.802144
6.0,	2.501863
6.2,	3.053513
6.4,	3.056876
6.6,	2.729696
6.8,	2.399574
7.0,	2.229543
7.2,	2.075506
7.4,	2.277220
7.6,	2.606510
7.8,	3.346064
8.0,	4.315903
8.2,	5.016869
8.4,	5.244532
8.6,	5.501668
8.8,	5.739033
9.0,	5.783432
9.2,	5.937949
9.4,	5.254236
9.6,	3.642615
9.8,	2.647993
10.0,	2.325755
10.2,	2.341992
10.4,	2.401330
10.6,	2.583399
10.8,	2.746477
11.0,	2.852846
11.2,	2.715953
11.4,	2.500872
11.6,	2.275951
11.8,	2.066165
12.0,	1.945000
12.2,	1.838688
12.4,	1.799968
12.6,	1.807801
12.8,	1.745018
13.0,	1.792818
13.2,	1.800607
13.4,	1.811295
13.6,	1.822842
13.8,	1.772837
14.0,	1.756579
14.2,	1.730312
14.4,	1.734151
14.6,	1.753362
14.8,	1.770787
15.0,	1.839443
