# O2'/H2'-Mg2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.000000
3.4,	0.000000
3.6,	0.011298
3.8,	0.144914
4.0,	0.612745
4.2,	1.232381
4.4,	1.745521
4.6,	1.850171
4.8,	1.520627
5.0,	1.035831
5.2,	0.779678
5.4,	0.892789
5.6,	1.090650
5.8,	1.433010
6.0,	1.830630
6.2,	2.242086
6.4,	2.524031
6.6,	2.782311
6.8,	2.893670
7.0,	2.911547
7.2,	2.807507
7.4,	2.715536
7.6,	2.916378
7.8,	3.170402
8.0,	3.584205
8.2,	3.843006
8.4,	3.972524
8.6,	4.031453
8.8,	4.132038
9.0,	4.397008
9.2,	4.649717
9.4,	5.170570
9.6,	5.275501
9.8,	5.122492
10.0,	5.090651
10.2,	5.012958
10.4,	4.570935
10.6,	3.965883
10.8,	3.656380
11.0,	3.672778
11.2,	3.792187
11.4,	3.739372
11.6,	3.345250
11.8,	2.994538
12.0,	2.947358
12.2,	2.988312
12.4,	3.001274
12.6,	2.833055
12.8,	2.550688
13.0,	2.280452
13.2,	2.047858
13.4,	1.886946
13.6,	1.813094
13.8,	1.800252
14.0,	1.817965
14.2,	1.886299
14.4,	1.869786
14.6,	1.847316
14.8,	1.853236
15.0,	1.800701
