# O2'/H2'-Mg2+ distance r (Å), g(r)
0.2,	0.000000
0.4,	0.000000
0.6,	0.000000
0.8,	0.000000
1.0,	0.000000
1.2,	0.000000
1.4,	0.000000
1.6,	0.000000
1.8,	0.000000
2.0,	0.000000
2.2,	0.000000
2.4,	0.000000
2.6,	0.000000
2.8,	0.000000
3.0,	0.000000
3.2,	0.000000
3.4,	0.016913
3.6,	0.204057
3.8,	1.212834
4.0,	3.217880
4.2,	5.098533
4.4,	5.829430
4.6,	5.534679
4.8,	4.605554
5.0,	3.368150
5.2,	2.538551
5.4,	2.346852
5.6,	2.777839
5.8,	3.472486
6.0,	4.079507
6.2,	4.330589
6.4,	4.860352
6.6,	5.549442
6.8,	5.139264
7.0,	3.881072
7.2,	3.283352
7.4,	3.350875
7.6,	3.666296
7.8,	4.255130
8.0,	4.848710
8.2,	5.293762
8.4,	5.732830
8.6,	6.089502
8.8,	6.063458
9.0,	5.769429
9.2,	5.509090
9.4,	5.224487
9.6,	5.094902
9.8,	5.083619
10.0,	4.666013
10.2,	4.230471
10.4,	3.966316
10.6,	3.807352
10.8,	3.784744
11.0,	3.775393
11.2,	3.663001
11.4,	3.458844
11.6,	3.257593
11.8,	3.019898
12.0,	2.885418
12.2,	2.745343
12.4,	2.738033
12.6,	2.633937
12.8,	2.611520
13.0,	2.556636
13.2,	2.495732
13.4,	2.468999
13.6,	2.446065
13.8,	2.399849
14.0,	2.337826
14.2,	2.380663
14.4,	2.337448
14.6,	2.317977
14.8,	2.340347
15.0,	2.383926
