# step(ns), run1 rg(Å), run2 rg(Å), run3 rg(Å)
100.0	12.878	11.836	13.184
100.1	12.794	12.021	13.354
100.2	12.923	11.963	13.336
100.3	12.898	12.018	13.368
100.4	12.852	12.073	12.948
100.5	13.074	11.947	13.387
100.6	12.940	12.074	13.066
100.7	13.162	12.074	13.392
100.8	13.082	12.135	13.451
100.9	13.228	11.798	13.393
101.0	13.304	11.839	13.257
101.1	13.292	11.803	13.385
101.2	13.317	11.874	13.335
101.3	13.296	11.902	13.285
101.4	13.344	11.916	13.214
101.5	13.144	12.177	13.142
101.6	13.332	12.163	13.137
101.7	13.760	11.855	13.459
101.8	13.679	11.863	13.211
101.9	13.614	11.802	13.267
102.0	13.486	11.893	13.462
102.1	13.074	11.819	13.493
102.2	13.289	11.974	13.347
102.3	13.590	12.078	13.707
102.4	13.193	12.084	13.484
102.5	13.523	11.986	13.087
102.6	13.597	11.860	13.337
102.7	13.411	12.007	13.384
102.8	13.759	12.201	13.244
102.9	13.936	12.145	13.314
103.0	13.879	12.182	13.608
103.1	13.487	12.202	13.167
103.2	14.083	12.338	13.177
103.3	13.843	12.041	13.188
103.4	14.017	12.300	13.095
103.5	14.082	12.260	13.405
103.6	13.731	11.953	13.097
103.7	14.044	11.988	13.331
103.8	14.107	11.966	13.129
103.9	14.803	11.979	13.311
104.0	14.636	11.845	13.552
104.1	14.500	11.819	13.460
104.2	14.636	11.806	13.667
104.3	14.248	11.835	13.324
104.4	14.579	11.829	13.282
104.5	14.122	11.977	13.752
104.6	14.449	12.057	13.750
104.7	14.775	11.848	13.646
104.8	14.845	11.843	13.408
104.9	14.850	11.933	13.756
105.0	14.676	11.897	13.608
105.1	13.826	11.993	13.566
105.2	13.505	12.101	13.583
105.3	14.726	12.095	13.658
105.4	14.250	12.134	13.756
105.5	14.008	12.150	13.461
105.6	13.470	12.519	13.598
105.7	13.168	12.390	13.909
105.8	12.798	12.227	13.537
105.9	13.192	12.076	13.649
106.0	13.192	12.191	13.655
106.1	13.044	12.233	13.810
106.2	13.176	12.189	13.743
106.3	13.032	12.345	13.996
106.4	13.045	12.027	13.657
106.5	13.087	12.172	13.614
106.6	13.325	11.967	13.551
106.7	13.177	11.980	13.617
106.8	13.221	11.878	13.489
106.9	13.314	11.989	13.404
107.0	13.289	12.209	13.428
107.1	13.129	12.119	13.820
107.2	13.325	11.954	13.623
107.3	13.773	12.072	13.620
107.4	13.693	11.926	13.352
107.5	13.709	11.863	13.653
107.6	14.063	11.902	13.697
107.7	14.153	11.895	13.521
107.8	13.675	11.976	13.675
107.9	13.684	11.813	13.325
108.0	13.671	11.896	13.481
108.1	14.211	11.857	13.684
108.2	14.157	11.909	13.598
108.3	14.243	11.811	13.533
108.4	14.159	11.802	13.815
108.5	13.756	11.781	13.920
108.6	13.829	11.740	13.906
108.7	13.671	11.823	13.558
108.8	13.921	11.752	13.738
108.9	13.928	11.940	13.598
109.0	13.830	11.858	13.603
109.1	13.684	11.824	13.552
109.2	13.218	11.901	13.829
109.3	13.574	11.773	13.518
109.4	13.451	11.874	13.696
109.5	13.364	11.958	13.682
109.6	13.104	11.839	13.651
109.7	13.242	11.874	13.545
109.8	13.433	11.932	13.856
109.9	13.389	11.889	14.282
110.0	13.503	11.863	13.823
110.1	13.708	11.875	14.026
110.2	13.449	11.827	14.085
110.3	13.038	11.861	14.018
110.4	13.233	11.843	14.166
110.5	12.996	11.913	14.207
110.6	13.354	11.815	13.888
110.7	13.251	11.899	13.950
110.8	13.122	11.950	14.023
