# step(ns), run1 rg(Å), run2 rg(Å), run3 rg(Å)
100.0	13.947	15.062	15.495
100.1	13.580	15.420	15.684
100.2	13.767	15.497	16.117
100.3	13.755	15.229	16.537
100.4	14.013	15.660	15.902
100.5	13.788	15.621	16.039
100.6	13.774	15.411	17.758
100.7	13.661	15.854	15.804
100.8	13.866	15.385	16.630
100.9	13.869	15.786	15.395
101.0	13.971	15.883	15.586
101.1	13.847	15.545	15.274
101.2	13.842	15.977	15.289
101.3	14.022	15.758	15.452
101.4	13.710	15.546	15.069
101.5	13.844	15.695	15.318
101.6	13.864	15.514	15.708
101.7	14.157	15.406	15.377
101.8	13.803	15.642	15.594
101.9	13.908	16.046	15.562
102.0	13.829	15.775	15.359
102.1	13.684	15.898	15.288
102.2	13.938	16.219	15.355
102.3	13.627	16.526	15.513
102.4	13.922	16.107	15.948
102.5	13.503	16.748	15.642
102.6	13.544	16.798	15.836
102.7	13.936	16.758	16.007
102.8	13.897	17.146	15.679
102.9	13.920	17.746	15.492
103.0	13.834	17.622	15.586
103.1	13.947	16.581	15.258
103.2	13.856	16.580	15.201
103.3	13.743	16.663	15.068
103.4	13.717	16.331	15.237
103.5	13.931	16.828	15.955
103.6	14.011	16.907	15.450
103.7	13.741	16.708	15.598
103.8	13.839	16.737	15.550
103.9	13.988	16.604	15.503
104.0	13.824	17.130	15.531
104.1	13.883	16.897	15.350
104.2	13.857	17.424	14.960
104.3	13.787	17.260	15.173
104.4	13.621	17.324	15.636
104.5	13.809	17.338	15.292
104.6	13.847	17.200	15.776
104.7	13.861	17.088	15.153
104.8	14.133	16.736	15.818
104.9	14.152	16.990	15.772
105.0	14.140	16.688	15.902
105.1	13.993	16.476	15.444
105.2	13.929	16.682	15.529
105.3	13.657	16.351	15.579
105.4	13.782	16.596	16.072
105.5	13.765	16.551	15.736
105.6	13.608	16.005	15.355
105.7	13.867	15.926	15.851
105.8	14.125	16.516	15.687
105.9	14.120	15.648	15.737
106.0	14.020	15.576	15.133
106.1	14.057	15.288	15.660
106.2	13.960	15.287	15.350
106.3	14.099	16.089	15.381
106.4	14.130	16.455	15.933
106.5	13.989	16.821	15.872
106.6	13.947	16.311	15.613
106.7	13.675	16.178	15.368
106.8	13.695	16.127	15.559
106.9	13.550	16.312	15.507
107.0	13.599	16.542	15.318
107.1	13.573	15.816	15.197
107.2	13.864	15.550	15.977
107.3	14.007	15.735	15.659
107.4	13.790	15.922	15.800
107.5	13.954	15.862	15.999
107.6	14.070	15.750	15.764
107.7	14.154	15.401	15.798
107.8	13.775	15.793	15.976
